experiment_id,student_id,release_date,due_date,start_time,end_time,assignment_session_count,pretest_problem_count,pretest_correct,pretest_time_on_task,pretest_average_first_response_time,pretest_session_count,assigned_condition,condition_time_on_task,condition_average_first_response_or_request_time,condition_problem_count,condition_total_correct,condition_total_correct_after_wrong_response,condition_total_correct_after_tutoring,condition_total_answers_before_tutoring,condition_total_attempt_count,condition_total_hints_available,condition_total_hints_given,condition_total_scaffold_problems_available,condition_total_scaffold_problems_given,condition_total_explanations_available,condition_total_explanations_given,condition_total_answers_given,condition_session_count,posttest_problem_count,posttest_correct,posttest_time_on_task,posttest_average_first_response_time,posttest_session_count,assistments_reference_assignment_log_id
PSABTZFT,1129726,2022-01-19 13:00:00+00:00,2022-01-21 21:00:00+00:00,2022-01-25 01:09:37.294000+00:00,2022-01-25 01:15:38.969000+00:00,1,,,,,,Treatment 2,36.012,36.007,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36.264,36.261,1.0,18999768
PSABTZFT,1129755,2022-03-21 12:00:00+00:00,2022-03-30 20:00:00+00:00,2022-03-21 13:55:46.483000+00:00,,1,,,,,,Control,183.655,147.247,1.0,0.0,,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,1.0,19746340
PSABTZFT,1129849,2021-11-29 18:05:13.136000+00:00,2021-11-30 13:00:00+00:00,2021-12-01 00:56:59.405000+00:00,2021-12-01 01:05:41.115000+00:00,1,,,,,,Treatment 1,235.052,154.795,1.0,0.0,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,169.322,129.599,1.0,18395756
PSABTZFT,1129887,2022-03-21 12:00:00+00:00,2022-03-30 20:00:00+00:00,2022-03-21 14:55:13.297000+00:00,2022-03-21 14:58:57.396000+00:00,1,,,,,,Treatment 1,96.44,7.864,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36.337,36.334,1.0,19748332
PSABTZFT,1130130,2022-03-21 12:00:00+00:00,2022-03-30 20:00:00+00:00,2022-03-21 17:48:31.089000+00:00,2022-03-25 15:46:40.423000+00:00,2,,,,,,Control,48.566,28.879,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,338012.104,10.531,2.0,19753841
PSABTZFT,1130441,2022-03-21 12:00:00+00:00,2022-03-30 20:00:00+00:00,2022-03-21 12:57:54.339000+00:00,,1,,,,,,Treatment 2,170.161,113.818,1.0,0.0,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,19.377,7.791,1.0,19744737
PSABTZFT,1135019,2022-03-21 12:10:26.186000+00:00,,2022-03-21 15:14:31.383000+00:00,,1,,,,,,Treatment 2,364.904,336.398,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,212.235,76.893,1.0,19748937
PSABTZFT,1135157,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-14 14:07:33.412000+00:00,2022-01-14 14:10:39.033000+00:00,2,,,,,,Treatment 1,112.4,18.855,1.0,0.0,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,17.153,17.149,1.0,18872967
PSABTZFT,1135201,2022-02-11 14:10:18.497000+00:00,,2022-02-14 17:50:31.896000+00:00,,1,,,,,,Treatment 2,86.711,6.503,1.0,0.0,,,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,19324430
PSABTZFT,1135667,2021-12-16 14:26:23.613000+00:00,,2021-12-16 16:29:45.159000+00:00,,1,,,,,,Control,449.503,240.481,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,39.239,39.23,1.0,18643006
PSABTZFT,1135708,2022-01-06 13:36:47.506000+00:00,2022-01-10 05:00:00+00:00,2022-01-06 18:40:58.154000+00:00,2022-01-06 18:47:05.436000+00:00,1,,,,,,Treatment 2,250.27,23.29,1.0,0.0,,,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169,41.166,1.0,18741509
PSABTZFT,1137164,2022-02-03 15:31:34.889000+00:00,,2022-02-03 16:34:53.413000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19178211
PSABTZFT,1137463,2022-03-02 16:53:38.369000+00:00,2022-03-04 05:00:00+00:00,2022-03-08 18:28:35.649000+00:00,,2,,,,,,Treatment 1,52.235,52.223,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,95.978,95.978,2.0,19611317
PSABTZFT,1137680,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-11 15:25:27.396000+00:00,2022-01-11 15:28:29.652000+00:00,1,,,,,,Treatment 2,64.115,64.11,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.9,51.888,1.0,18798284
PSABTZFT,1138033,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-20 23:19:40.866000+00:00,,1,,,,,,Control,45.007,45.007,1.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,18956833
PSABTZFT,1138516,2022-01-25 19:00:00+00:00,2022-01-26 16:00:00+00:00,2022-01-25 23:03:13.404000+00:00,2022-01-25 23:08:45.276000+00:00,1,,,,,,Control,71.041,71.035,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,156.18,156.17,1.0,19024087
PSABTZFT,1139581,2022-02-11 14:10:18.497000+00:00,,2022-02-14 14:14:02.097000+00:00,,2,,,,,,Treatment 2,17.66,17.66,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19316119
PSABTZFT,1142267,2022-01-05 11:01:00+00:00,2022-01-06 04:01:00+00:00,2022-01-12 16:41:14.462000+00:00,2022-01-12 16:48:52.322000+00:00,1,,,,,,Treatment 1,234.42,121.157,1.0,0.0,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,92.788,41.41,1.0,18832069
PSABTZFT,1144225,2022-03-21 12:00:00+00:00,2022-03-30 20:00:00+00:00,2022-03-21 15:46:48.667000+00:00,2022-03-23 20:23:25.201000+00:00,2,,,,,,Control,478.581,478.559,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32.57,32.567,1.0,19749877
PSABTZFT,1146190,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-01-20 18:58:44.456000+00:00,2022-01-20 19:01:08.438000+00:00,1,,,,,,Treatment 1,38.379,38.372,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.364,14.36,1.0,18950576
PSABTZFT,1146473,2022-02-22 14:05:00.039000+00:00,,2022-03-04 03:52:43.035000+00:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,19803029
PSABTZFT,1147503,2022-01-25 19:00:00+00:00,2022-01-26 16:00:00+00:00,2022-02-13 04:40:33.638000+00:00,,1,,,,,,Treatment 1,541.738,28.247,1.0,0.0,,,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,38.733,13.463,1.0,19313487
PSABTZFT,1147843,2022-01-25 16:34:18.143000+00:00,,2022-01-26 16:40:59.467000+00:00,,1,,,,,,Treatment 2,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19035044
PSABTZFT,1147844,2022-02-02 15:20:00+00:00,,2022-02-02 15:49:50.868000+00:00,2022-02-02 15:58:13.163000+00:00,1,,,,,,Control,396.474,371.999,1.0,0.0,,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,32.52,32.516,1.0,19153810
PSABTZFT,1147845,2022-02-02 15:20:00+00:00,,2022-02-02 16:37:12.932000+00:00,,1,,,,,,Treatment 1,66.826,29.455,1.0,0.0,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,19156483
PSABTZFT,1147846,2022-02-02 15:20:00+00:00,,2022-02-02 16:32:25.867000+00:00,2022-02-02 16:39:54.724000+00:00,1,,,,,,Treatment 2,226.077,52.599,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.429,14.424,1.0,19156188
PSABTZFT,1147849,2022-01-25 16:34:18.143000+00:00,,2022-01-26 16:43:02.894000+00:00,,1,,,,,,Control,69.074,65.286,1.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19035150
PSABTZFT,1147851,2022-02-02 15:20:00+00:00,,2022-04-21 19:49:52.492000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,20055936
PSABTZFT,1147852,2022-01-25 16:34:18.143000+00:00,,2022-01-25 16:37:13.616000+00:00,,2,,,,,,Treatment 2,821.608,13.22,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,85714.189,85167.892,2.0,19009409
PSABTZFT,1147855,2022-01-25 16:34:18.143000+00:00,,2022-01-25 16:38:55.430000+00:00,,1,,,,,,Treatment 2,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19009475
PSABTZFT,1147861,2022-01-25 16:34:18.143000+00:00,,2022-01-25 16:41:34.723000+00:00,2022-01-25 16:48:42.967000+00:00,2,,,,,,Control,383.542,383.536,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,17.259,17.255,1.0,19009578
PSABTZFT,1147886,2022-02-02 15:20:00+00:00,,2022-02-02 15:49:14.993000+00:00,,1,,,,,,Control,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19153787
PSABTZFT,1148234,2022-02-22 20:35:46.648000+00:00,,2022-02-22 20:56:50.307000+00:00,2022-03-08 18:57:50.938000+00:00,2,,,,,,Treatment 2,5.129,5.124,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,44.459,44.455,1.0,19427148
PSABTZFT,1148613,2022-03-21 12:00:00+00:00,2022-03-30 20:00:00+00:00,2022-03-21 12:23:16.621000+00:00,2022-03-21 12:39:22.325000+00:00,1,,,,,,Treatment 1,902.608,902.58,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.025,26.021,1.0,19744308
PSABTZFT,1148749,2022-01-25 16:34:18.143000+00:00,,2022-01-26 16:27:53.516000+00:00,2022-01-26 16:37:22.930000+00:00,1,,,,,,Treatment 2,314.668,17.0,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,104.517,104.514,1.0,19034507
PSABTZFT,1148750,2022-01-25 16:34:18.143000+00:00,,2022-01-26 16:28:28.777000+00:00,,1,,,,,,Treatment 2,248.353,180.4,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,1.0,19034538
PSABTZFT,1148751,2022-01-25 16:34:18.143000+00:00,,2022-01-26 16:35:50.799000+00:00,2022-01-26 16:41:24.484000+00:00,1,,,,,,Control,76.969,76.96,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,118.094,118.09,1.0,19034814
PSABTZFT,1148754,2022-01-25 16:34:18.143000+00:00,,2022-01-26 16:37:35.835000+00:00,,1,,,,,,Treatment 2,296.666,14.176,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,102.282,73.871,1.0,19034887
PSABTZFT,1148756,2022-01-25 16:34:18.143000+00:00,,2022-01-26 16:40:48.493000+00:00,,1,,,,,,Treatment 2,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19035035
PSABTZFT,1148758,2022-01-25 16:34:18.143000+00:00,,2022-01-26 16:42:31.772000+00:00,,1,,,,,,Treatment 1,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19035127
PSABTZFT,1148764,2022-01-25 16:34:18.143000+00:00,,2022-01-26 16:46:46.594000+00:00,,1,,,,,,Treatment 2,,,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,19035354
PSABTZFT,1148766,2022-02-02 15:20:00+00:00,,2022-02-02 16:31:08.969000+00:00,2022-02-02 16:33:55.809000+00:00,1,,,,,,Treatment 2,59.596,59.587,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.382,22.378,1.0,19156114
PSABTZFT,1148871,2022-01-26 17:39:50.635000+00:00,,2022-01-26 17:59:58.348000+00:00,,2,,,,,,Control,155.029,155.02,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,217.548,14.631,2.0,19039136
PSABTZFT,1151488,2022-02-01 12:00:00+00:00,2022-02-04 06:00:00+00:00,2022-02-01 17:21:38.507000+00:00,2022-02-01 17:32:23.467000+00:00,1,,,,,,Control,506.197,506.191,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,80.199,80.195,1.0,19133733
PSABTZFT,1151490,2022-02-01 12:00:00+00:00,2022-02-04 06:00:00+00:00,2022-02-01 17:26:20.873000+00:00,2022-02-01 17:30:22.736000+00:00,1,,,,,,Treatment 1,77.187,77.182,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,102.943,102.94,1.0,19133947
PSABTZFT,1151863,2022-01-05 19:30:00+00:00,2022-01-08 04:59:00+00:00,2022-02-11 13:03:29.016000+00:00,2022-02-11 13:09:06.054000+00:00,1,,,,,,Control,108.249,108.244,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,128.033,128.026,1.0,19297857
PSABTZFT,1152010,2022-02-02 15:20:00+00:00,,2022-02-02 16:38:12.455000+00:00,2022-02-02 16:41:44.736000+00:00,1,,,,,,Treatment 2,114.911,114.902,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60.732,60.714,1.0,19156534
PSABTZFT,1152013,2022-02-02 15:20:00+00:00,,2022-02-02 16:36:14.433000+00:00,,3,,,,,,Control,182.976,65.532,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,59.211,59.208,1.0,19156422
PSABTZFT,1152018,2022-02-02 15:20:00+00:00,,2022-02-02 16:16:27.910000+00:00,2022-02-02 16:23:12.064000+00:00,4,,,,,,Control,193.671,16.287,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,129.541,120.969,2.0,19155328
PSABTZFT,1152023,2022-02-02 15:20:00+00:00,,2022-02-02 15:55:39.977000+00:00,2022-02-02 15:57:05.416000+00:00,1,,,,,,Treatment 2,33.2,33.193,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.799,25.795,1.0,19154184
PSABTZFT,1153921,2022-02-11 14:10:18.497000+00:00,,2022-02-11 18:03:21.501000+00:00,2022-02-14 17:58:28.435000+00:00,2,,,,,,Treatment 2,452.419,186.044,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,108.722,41.362,1.0,19306780
PSABTZFT,1154442,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 11:39:40.274000+00:00,,5,,,,,,Treatment 2,336.134,49.241,1.0,0.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3329.387,3190.337,2.0,19297596
PSABTZFT,1154443,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 12:32:52.071000+00:00,2022-02-11 14:12:35.465000+00:00,3,,,,,,Treatment 2,3627.687,6.576,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,350.637,164.75,1.0,19297634
PSABTZFT,1154444,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 12:40:44.449000+00:00,2022-02-11 12:42:02.472000+00:00,1,,,,,,Treatment 1,29.793,29.785,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.249,20.24,1.0,19297652
PSABTZFT,1154446,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:14:03.913000+00:00,2022-02-11 14:55:16.056000+00:00,2,,,,,,Treatment 2,367.306,40.435,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38.379,38.375,1.0,19297966
PSABTZFT,1154447,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:14:54.335000+00:00,2022-02-11 13:18:25.930000+00:00,1,,,,,,Treatment 2,48.704,48.699,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,63.859,37.577,1.0,19297975
PSABTZFT,1154448,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:14:48.473000+00:00,2022-02-11 14:47:43.900000+00:00,2,,,,,,Treatment 1,531.45,360.834,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,77.957,77.953,1.0,19297973
PSABTZFT,1154449,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:14:57.392000+00:00,,1,,,,,,Treatment 1,689.098,689.089,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,441.471,114.508,1.0,19297978
PSABTZFT,1154450,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:14:59.572000+00:00,2022-02-11 13:35:00.620000+00:00,1,,,,,,Control,373.942,373.933,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,58.26,58.256,1.0,19297979
PSABTZFT,1154451,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:15:03.360000+00:00,2022-02-11 13:19:34.240000+00:00,1,,,,,,Treatment 1,136.317,136.311,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,84.507,84.502,1.0,19297981
PSABTZFT,1154452,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:15:03.719000+00:00,2022-02-11 13:21:19.688000+00:00,1,,,,,,Treatment 1,116.193,116.16,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,158.474,158.468,1.0,19297982
PSABTZFT,1154453,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:15:15.662000+00:00,2022-02-11 13:20:38.599000+00:00,1,,,,,,Treatment 2,147.99,64.151,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,47.442,47.438,1.0,19297986
PSABTZFT,1154455,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:15:17.080000+00:00,2022-02-11 13:16:43.570000+00:00,1,,,,,,Treatment 1,40.889,40.884,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.139,18.114,1.0,19297987
PSABTZFT,1154456,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:15:24.017000+00:00,2022-02-11 13:22:00.813000+00:00,1,,,,,,Control,295.326,295.317,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33.907,33.904,1.0,19297989
PSABTZFT,1154457,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:15:28.241000+00:00,2022-02-11 13:25:56.909000+00:00,1,,,,,,Control,368.53,284.567,1.0,0.0,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,56.238,56.234,1.0,19297991
PSABTZFT,1154458,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:15:44.616000+00:00,2022-02-11 13:19:22.095000+00:00,1,,,,,,Control,161.52,161.515,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.686,22.683,1.0,19297993
PSABTZFT,1154459,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:16:26.258000+00:00,2022-02-11 13:47:24.990000+00:00,1,,,,,,Treatment 1,827.775,151.348,1.0,0.0,,,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,159.047,159.041,1.0,19298005
PSABTZFT,1154460,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:15:53.523000+00:00,2022-02-11 13:27:30.135000+00:00,1,,,,,,Control,160.628,89.063,1.0,0.0,,,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,345.944,259.801,1.0,19297998
PSABTZFT,1154461,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:16:04.604000+00:00,2022-02-11 13:24:43.958000+00:00,1,,,,,,Treatment 1,324.519,60.456,1.0,0.0,,,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,84.321,53.633,1.0,19298001
PSABTZFT,1154462,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:16:13.835000+00:00,2022-02-11 14:01:30.907000+00:00,1,,,,,,Treatment 2,412.481,165.509,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,694.828,553.12,1.0,19298003
PSABTZFT,1154463,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:16:56.498000+00:00,2022-02-11 13:38:59.828000+00:00,2,,,,,,Treatment 2,310.021,250.878,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,31.417,26.505,1.0,19298008
PSABTZFT,1154464,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:17:43.083000+00:00,2022-02-11 13:31:12.293000+00:00,1,,,,,,Control,402.413,402.404,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,342.884,342.88,1.0,19298015
PSABTZFT,1154465,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:17:25.343000+00:00,,2,,,,,,Treatment 1,530.795,46.877,1.0,0.0,,,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,30.801,30.798,1.0,19298012
PSABTZFT,1154466,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:18:05.547000+00:00,,2,,,,,,Treatment 2,379.239,214.101,1.0,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,19298021
PSABTZFT,1154467,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:19:12.195000+00:00,2022-02-11 13:20:43.057000+00:00,1,,,,,,Treatment 1,27.644,27.641,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.379,11.1,1.0,19298035
PSABTZFT,1154469,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:21:35.244000+00:00,2022-02-11 13:27:02.678000+00:00,1,,,,,,Control,49.566,13.712,1.0,0.0,,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,158.256,29.502,1.0,19298059
PSABTZFT,1154475,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 13:53:04.384000+00:00,2022-02-11 13:54:52.246000+00:00,1,,,,,,Treatment 1,48.2,48.192,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33.982,33.975,1.0,19298658
PSABTZFT,1154480,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 14:19:09.523000+00:00,2022-02-11 14:20:14.381000+00:00,1,,,,,,Treatment 1,27.188,27.182,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.629,14.626,1.0,19299342
PSABTZFT,1154482,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 14:19:53.807000+00:00,2022-02-11 14:27:44.826000+00:00,1,,,,,,Control,310.469,126.278,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,83.38,83.377,1.0,19299365
PSABTZFT,1154483,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 14:20:15.950000+00:00,2022-02-11 14:33:59.288000+00:00,1,,,,,,Treatment 1,31.475,18.449,1.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,127.582,119.237,1.0,19299375
PSABTZFT,1154484,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 14:20:08.644000+00:00,2022-02-22 14:53:52.695000+00:00,2,,,,,,Control,298.681,229.807,1.0,0.0,,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,357.225,1.926,1.0,19299370
PSABTZFT,1154485,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 14:20:09.254000+00:00,2022-02-11 14:22:05.144000+00:00,1,,,,,,Treatment 2,64.183,64.174,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.879,17.872,1.0,19299371
PSABTZFT,1154486,2022-02-11 10:00:00+00:00,2022-02-12 04:00:00+00:00,2022-02-11 14:20:26.789000+00:00,2022-02-11 14:29:08.997000+00:00,2,,,,,,Treatment 1,55.028,10.235,1.0,0.0,,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,149.721,133.59,1.0,19299381
