psa_id,section_names,problem_id,answer_text,solved_answer,CWA_frequency,sequence_id,pra_id,type,name,pr_position,answer,is_correct,incorrect_message,position
PSAHQV,"{""S1 [treatment1]""}",768843,-18,-18.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-55,-55.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-66,-66.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-97,-97.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-99,-99.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,18,18.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,2,2.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,88,88.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-0.63,-0.63,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-0.64,-0.64,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-1111111111,-1111111111.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-198,-198.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-3.67,-3.67,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-35,-35.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-4,-4.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-77/11,-7.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,-70,-70.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,0.6,0.6,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,0.63636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636,-999999.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,1 7/11,-999999.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,100,100.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,13343,13343.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,198,198.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,2.444,2.444,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,20,20.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,22/9,2.4444444444444446,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,23,23.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,4,4.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,6,6.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,68,68.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,8,8.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768843,9,9.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,22,22.0,41.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-2,-2.0,31.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-22,-22.0,28.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,68,68.0,12.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,2,2.0,7.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-2/11,-0.18181818181818182,5.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,176,176.0,5.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,77,77.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-0.18,-0.18,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-11,-11.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-33,-33.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-77,-77.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-1,-1.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-5.5,-5.5,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-24,-24.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-7,-7.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-8,-8.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,0.18,0.18,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,1,1.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,2/11,0.18181818181818182,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,35,35.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,55,55.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-.18,-0.18,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-.81,-0.81,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-0.181818182,-0.181818182,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-11/2,-5.5,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-13,-13.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-16,-16.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-18,-18.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-22/11,-2.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-20,-20.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-21,-21.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-42,-42.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-63,-63.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-693,-693.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-92,-92,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,-99,-99.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,0,0.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,10,10.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,11,11.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,111,111.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,121,121.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,13,13.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,14,14.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,14.143,14.143,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,20,20.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,21,21.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,27,27.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,4,4.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,45,45.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,5,5.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,62,62.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,693,693.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,7/20,0.35,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,72,72.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,8,8.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,8.75,8.75,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,86,86.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,99,99.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768842,99/7,14.142857142857142,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,24,24.0,40.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-24,-24.0,31.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-8,-8.0,22.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,4,4.0,12.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-4,-4.0,11.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-36,-36.0,10.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,6,6.0,8.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-2,-2.0,6.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,30,30.0,5.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-21,-21.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-7,-7.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,3,3.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,5,5.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-12,-12.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-2.6,-2.6,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-27,-27.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,1,1.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,12,12.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,14,14.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,36,36.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,8,8.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-1,-1.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-10,-10.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-15,-15.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-16,-16.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-18,-18.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-3,-3.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-40,-40.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-5,-5.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-64,-64.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,2,2.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,2.6,2.6,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,32,32.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-0.8,-0.8,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-2 1/3,-999999.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-2.666666666666,-2.666666666666,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-25,-25.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-28,-28.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-35,-35.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-54,-54.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-6,-6.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-80,-80.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-9,-9.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,-9.33333333,-9.33333333,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,0,0.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,100,100.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,13,13.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,15,15.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,16,16.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,18,18.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,22,22.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,23,23.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,35,35.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,38,38.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,400,400.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,48,48.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,7,7.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,8/10,0.8,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,8/3,2.6666666666666665,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,80,80.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768841,86,86.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,4,4.0,31.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,-8,-8.0,22.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,-4,-4.0,20.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,3,3.0,9.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,6,6.0,9.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,8,8.0,8.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,2,2.0,7.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,-2,-2.0,6.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,-3,-3.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,-5,-5.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,1,1.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,12,12.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,0,0.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,16,16.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,35,35.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,-.33,-0.33,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,-0.25,-0.25,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,1/-4,-0.25,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,-1,-1.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,-12,-12.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,-7,-7.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,1/3,0.3333333333333333,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,14,14.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,18,18.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,22,22.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,37,37.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,5,5.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768840,9,9.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,35,35.0,42.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,0,0.0,41.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-5,-5.0,24.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-35,-35.0,22.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,5,5.0,7.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-25,-25.0,6.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-12,-12.0,5.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,2,2.0,5.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,12,12.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-2,-2.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,4,4.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,6,6.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,7,7.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-7,-7.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,1,1.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,1.4,1.4,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,3,3.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,40,40.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,49,49.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-.71,-0.71,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-0.71,-0.71,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-0.71428571428,-0.71428571428,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-1,-1.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-20,-20.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-21,-21.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-22,-22.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-245,-245.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-3,-3.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-30,-30.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-5/7,-0.7142857142857143,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,-63,-63.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,1.25,1.25,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,10,10.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,135,135.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,25,25.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,36,36.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,45,45.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,9,9.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768839,90088,90088.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,1,1.0,48.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,-1,-1.0,15.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,-9,-9.0,12.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,-2,-2.0,7.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,0,0.0,7.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,9,9.0,7.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,4,4.0,6.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,-4,-4.0,5.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,-5,-5.0,5.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,5,5.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,10,10.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,2,2.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,20,20.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,-6,-6.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,-11,-11.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,-21,-21.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,21,21.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,24,24.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,3,3.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,4/5,0.8,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,6,6.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768838,8,8.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,1,1.0,49.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,2,2.0,39.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,4,4.0,22.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,10,10.0,13.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,6,6.0,8.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,-4,-4.0,7.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,9,9.0,7.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,14,14.0,6.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,-2,-2.0,5.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,24,24.0,5.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,5,5.0,5.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,0,0.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,7,7.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,3,3.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,49,49.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,-1,-1.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,-1.5,-1.5,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,-3,-3.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,-6,-6.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,1.5,1.5,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,12,12.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,16,16.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,28,28.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,35,35.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,37,37.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,4/2 +5,7.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,48495,48495,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768837,5/2,2.5,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,-2,-2.0,18.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,2,2.0,17.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,4,4.0,13.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,1,1.0,9.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,10,10.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,5,5.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,3,3.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,18,18.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,6,6.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,35,35.0,2.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,-1,-1.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,-6,-6.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,-8,-8.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,1.2,1.2,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,6/5,1.2,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,12,12.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,2/1 + 4,6.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768836,24,24.0,1.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,-1,-1.0,45.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,36,36.0,40.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,-6,-6.0,36.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,-36,-36.0,22.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,1,1.0,13.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,0,0.0,11.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,-30,-30.0,10.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,19,19.0,10.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,5,5.0,7.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,66,66.0,6.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,-5,-5.0,5.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,30,30.0,5.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,-12,-12.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,-66,-66.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,4,4.0,4.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,-96,-96.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,24,24.0,3.0,,,,,,,,,
PSAHQV,"{""S1 [treatment1]""}",768835,6,6.0,3.0,,,,,,,,,
